"filename", "language", "XML", "JSON with Comments", "JSON", "TypeScript", "Properties", "TypeScript JSX", "Markdown", "CSS", "JavaScript", "C#", "YAML", "comment", "blank", "total"
"/Users/nilson/Desktop/FinTrack/client/package-lock.json", "JSON", 0, 0, 6852, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6853
"/Users/nilson/Desktop/FinTrack/client/package.json", "JSON", 0, 0, 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 47
"/Users/nilson/Desktop/FinTrack/client/postcss.config.mjs", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 2, 9
"/Users/nilson/Desktop/FinTrack/client/public/FinTrackLogo.svg", "XML", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/nilson/Desktop/FinTrack/client/public/placeholder.svg", "XML", 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1
"/Users/nilson/Desktop/FinTrack/client/styles/globals.css", "CSS", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 4, 5, 28
"/Users/nilson/Desktop/FinTrack/client/tailwind.config.ts", "TypeScript", 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0, 0, 2, 40
"/Users/nilson/Desktop/FinTrack/client/tsconfig.json", "JSON with Comments", 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 27
"/Users/nilson/Desktop/FinTrack/qodana.yaml", "YAML", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 19, 7, 30
"Total", "-", 140, 29, 13578, 646, 20, 4783, 25, 19, 20, 4629, 4, 108, 1743, 25744
